tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0100_page1rline36_char13_P_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0103_page1rline2_char45_L_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0106_page1rline28_char37_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0108_page1rline25_char40_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0110_page1rline26_char43_L_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0119_page1rline38_char33_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0122_page1rline10_char1_E_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0124_page1rline17_char33_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0127_page1rline31_char1_K_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0134_page1rline31_char61_D_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0136_page1rline25_char51_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0141_page1rline24_char40_W_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0148_page1rline19_char26_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0157_page1rline31_char34_E_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0159_page1rline30_char1_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0160_page1rline19_char2_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0160_page1rline23_char20_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0162_page1rline6_char23_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0172_page1rline23_char10_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0174_page1rline19_char58_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0188_page1rline25_char7_E_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0202_page1rline20_char29_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0202_page1rline32_char30_K_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0203_page1rline12_char7_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0204_page1rline4_char12_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0206_page1rline11_char13_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0208_page1rline23_char40_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0020_page1rline11_char2_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0020_page1rline17_char2_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0020_page1rline37_char1_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0210_page1rline28_char33_W_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0216_page1rline5_char5_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0222_page1rline22_char37_T_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0223_page1rline23_char32_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0223_page1rline2_char54_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0022_page1rline27_char38_W_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0022_page1rline28_char2_F_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0236_page1rline13_char26_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0240_page1rline5_char24_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0244_page1rline37_char42_N_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0245_page1rline37_char17_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0246_page1rline29_char1_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0246_page1rline34_char7_F_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0250_page1rline22_char47_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0252_page1rline25_char52_M_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0252_page1rline8_char55_P_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0253_page1rline18_char52_W_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0025_page1rline30_char31_L_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0265_page1rline16_char1_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0266_page1rline25_char45_M_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0268_page1rline37_char38_D_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0026_page1rline32_char3_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0270_page1rline38_char48_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0276_page1rline1_char44_N_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0276_page1rline28_char50_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0278_page1rline23_char26_N_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0279_page1rline35_char44_N_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0027_page1rline17_char5_L_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0027_page1rline30_char13_T_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0280_page1rline0_char36_D_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0282_page1rline25_char23_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0285_page1rline27_char32_M_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0290_page1rline13_char28_P_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0029_page1rline4_char26_E_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0033_page1rline22_char9_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0037_page1rline31_char37_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0041_page1rline31_char57_H_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0042_page1rline22_char24_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0042_page1rline6_char38_D_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0044_page1rline16_char47_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0044_page1rline29_char2_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0044_page1rline29_char49_E_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0050_page1rline14_char35_T_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0054_page1rline20_char58_R_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0056_page1rline30_char22_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0059_page1rline1_char39_M_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0068_page1rline21_char10_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0068_page1rline28_char14_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0068_page1rline37_char22_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0070_page1rline37_char17_E_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0071_page1rline32_char46_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0078_page1rline32_char38_P_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0080_page1rline37_char63_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesinto1684-0081_page1rline8_char47_L_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0020_page1rline26_char2_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0042_page1rline2_char13_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0044_page1rline19_char47_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0052_page1rline30_char35_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0053_page1rline32_char35_F_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0055_page1rline31_char2_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0056_page1rline5_char35_F_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0069_page1rline33_char14_F_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0073_page1rline38_char26_C_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0079_page1rline5_char14_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0108_page1rline28_char38_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0119_page1rline39_char30_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0153_page1rline9_char33_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0180_page1rline28_char2_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0186_page1rline0_char3_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0230_page1rline29_char29_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0242_page1rline8_char20_A_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0247_page1rline20_char27_D_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0248_page1rline31_char18_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0270_page1rline40_char48_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0280_page1rline2_char37_D_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0282_page1rline35_char24_B_uc.tif,1.0
tbraddyll_R12782_usnjpt_4_criticalenquiriesintoREDO1684-0288_page1rline14_char46_A_uc.tif,1.0
